OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
1010069,2023-10-14,2023-10-25,S004,SKU-266,514
1010070,2023-10-18,2023-11-02,S009,SKU-519,99
1010071,2023-10-14,2023-10-31,S009,SKU-322,51
1010072,2023-10-18,2023-10-25,S001,SKU-494,218
1010073,2023-10-25,2023-11-03,S010,SKU-276,371
1010074,2023-10-17,2023-10-28,S005,SKU-159,589
1010075,2023-10-15,2023-10-24,S007,SKU-452,336
1010076,2023-10-06,2023-10-21,S002,SKU-044,77
1010077,2023-10-22,2023-10-29,S007,SKU-349,453
1010078,2023-10-26,2023-11-07,S003,SKU-503,320
1010079,2023-10-24,2023-11-10,S009,SKU-259,144
1010080,2023-10-03,2023-10-10,S001,SKU-185,570
1010081,2023-10-27,2023-11-03,S001,SKU-150,132
1010082,2023-10-11,2023-10-27,S009,SKU-016,107
1010083,2023-10-21,2023-10-30,S007,SKU-507,542
1010084,2023-10-23,2023-10-30,S001,SKU-580,217
1010085,2023-10-10,2023-10-15,S003,SKU-103,210
1010086,2023-10-05,2023-10-12,S001,SKU-416,114
1010087,2023-10-18,2023-10-28,S005,SKU-365,63
1010088,2023-10-20,2023-11-08,S006,SKU-348,561
1010089,2023-10-02,2023-10-07,S003,SKU-209,143
1010090,2023-10-23,2023-11-09,S005,SKU-047,84
1010091,2023-10-24,2023-11-06,S008,SKU-328,209
1010092,2023-10-17,2023-10-30,S010,SKU-124,178
1010093,2023-10-08,2023-10-23,S010,SKU-317,348
1010094,2023-10-23,2023-11-07,S009,SKU-378,543
1010095,2023-10-16,2023-10-28,S004,SKU-035,59
1010096,2023-10-11,2023-10-18,S007,SKU-183,116
1010097,2023-10-01,2023-10-25,S006,SKU-203,269
1010098,2023-10-09,2023-10-16,S001,SKU-030,418
1010099,2023-10-02,2023-10-14,S008,SKU-449,182
1010100,2023-10-26,2023-11-06,S001,SKU-363,559
1010101,2023-10-03,2023-10-12,S001,SKU-118,350
1010102,2023-10-05,2023-10-17,S002,SKU-367,237
1010103,2023-10-01,2023-10-15,S005,SKU-478,583
1010104,2023-10-06,2023-10-10,S007,SKU-052,463
1010105,2023-10-02,2023-10-14,S010,SKU-260,527
1010106,2023-10-08,2023-10-16,S004,SKU-023,99
1010107,2023-10-01,2023-10-14,S002,SKU-550,56
1010108,2023-10-05,2023-10-15,S004,SKU-333,544
1010109,2023-10-09,2023-10-15,S007,SKU-491,412
1010110,2023-10-14,2023-10-20,S003,SKU-557,554
1010111,2023-10-16,2023-11-02,S006,SKU-393,415
1010112,2023-10-25,2023-11-01,S008,SKU-061,600
1010113,2023-10-14,2023-10-25,S010,SKU-181,279
1010114,2023-10-25,2023-11-10,S009,SKU-580,263
1010115,2023-10-06,2023-10-15,S004,SKU-102,458
1010116,2023-10-26,2023-11-10,S006,SKU-186,155
1010117,2023-10-03,2023-10-19,S009,SKU-292,23
1010118,2023-10-03,2023-10-10,S007,SKU-548,121
1010119,2023-10-02,2023-10-15,S010,SKU-351,218
1010120,2023-10-04,2023-10-16,S008,SKU-081,220
1010121,2023-10-18,2023-11-11,S006,SKU-005,81
1010122,2023-10-19,2023-10-31,S009,SKU-565,246
1010123,2023-10-06,2023-10-12,S003,SKU-317,164
1010124,2023-10-27,2023-11-03,S007,SKU-549,161
1010125,2023-10-07,2023-10-21,S006,SKU-121,488
1010126,2023-10-21,2023-10-25,S007,SKU-043,517
1010127,2023-10-24,2023-11-09,S009,SKU-502,294
1010128,2023-10-24,2023-11-07,S002,SKU-203,237
1010129,2023-10-10,2023-10-21,S008,SKU-206,525
1010130,2023-10-17,2023-10-28,S008,SKU-318,461
1010131,2023-10-08,2023-10-23,S002,SKU-085,562
1010132,2023-10-05,2023-10-19,S010,SKU-123,378
1010133,2023-10-24,2023-11-06,S005,SKU-346,339
1010134,2023-10-21,2023-11-06,S002,SKU-442,318
1010135,2023-10-03,2023-10-20,S009,SKU-456,432
1010136,2023-10-09,2023-10-15,S001,SKU-539,536
1010137,2023-10-20,2023-10-30,S003,SKU-158,91
1010138,2023-10-06,2023-10-17,S005,SKU-253,306
1010139,2023-10-11,2023-10-22,S004,SKU-230,482
1010140,2023-10-02,2023-10-14,S008,SKU-120,233
1010141,2023-10-13,2023-10-24,S008,SKU-067,135
1010142,2023-10-26,2023-11-03,S004,SKU-023,525
1010143,2023-10-19,2023-11-06,S006,SKU-074,337
1010144,2023-10-02,2023-10-12,S007,SKU-062,376
1010145,2023-10-23,2023-11-05,S005,SKU-586,227
1010146,2023-10-24,2023-11-05,S002,SKU-321,60
1010147,2023-10-09,2023-10-24,S009,SKU-030,163
1010148,2023-10-01,2023-10-16,S006,SKU-213,531
1010149,2023-10-13,2023-10-31,S010,SKU-185,529
1010150,2023-10-16,2023-11-01,S007,SKU-297,550
1010151,2023-10-23,2023-11-07,S002,SKU-318,97
1010152,2023-10-26,2023-11-06,S001,SKU-111,100
1010153,2023-10-20,2023-11-02,S002,SKU-249,525
1010154,2023-10-25,2023-11-13,S009,SKU-126,553
1010155,2023-10-14,2023-10-22,S003,SKU-590,237
1010156,2023-10-14,2023-10-30,S009,SKU-068,409
1010157,2023-10-25,2023-11-02,S003,SKU-463,424
1010158,2023-10-08,2023-10-20,S006,SKU-289,44
1010159,2023-10-15,2023-11-03,S006,SKU-246,185
1010160,2023-10-12,2023-10-18,S004,SKU-064,529
1010161,2023-10-21,2023-10-29,S001,SKU-594,86
1010162,2023-10-12,2023-10-14,S003,SKU-332,231
1010163,2023-10-08,2023-10-17,S008,SKU-360,190
1010164,2023-10-05,2023-10-22,S001,SKU-085,51
1010165,2023-10-05,2023-10-18,S010,SKU-430,480
1010166,2023-10-08,2023-10-23,S009,SKU-482,75
1010167,2023-10-10,2023-10-17,S003,SKU-125,94
1010168,2023-10-23,2023-11-04,S002,SKU-258,157
1010169,2023-10-15,2023-10-29,S005,SKU-346,392
1010170,2023-10-14,2023-10-22,S003,SKU-160,309
1010171,2023-10-12,2023-10-24,S005,SKU-575,241
1010172,2023-10-27,2023-11-02,S001,SKU-077,339
1010173,2023-10-01,2023-10-13,S004,SKU-018,333
1010174,2023-10-09,2023-10-21,S002,SKU-280,251
1010175,2023-10-07,2023-10-15,S004,SKU-389,403
1010176,2023-10-19,2023-11-02,S006,SKU-236,175
1010177,2023-10-07,2023-10-18,S002,SKU-513,591
1010178,2023-10-21,2023-10-29,S004,SKU-520,243
1010179,2023-10-06,2023-10-17,S010,SKU-203,458
1010180,2023-10-09,2023-10-19,S005,SKU-334,280
1010181,2023-10-26,2023-10-29,S003,SKU-352,576
1010182,2023-10-02,2023-10-14,S002,SKU-569,175
1010183,2023-10-25,2023-11-14,S009,SKU-449,494
1010184,2023-10-15,2023-10-27,S002,SKU-001,317
1010185,2023-10-04,2023-10-19,S002,SKU-115,352
1010186,2023-10-25,2023-11-08,S010,SKU-586,326
1010187,2023-10-10,2023-10-24,S002,SKU-346,227
1010188,2023-10-07,2023-10-17,S008,SKU-254,233
1010189,2023-10-25,2023-10-31,S007,SKU-561,569
1010190,2023-10-24,2023-10-31,S001,SKU-368,202
1010191,2023-10-02,2023-10-14,S010,SKU-169,80
1010192,2023-10-28,2023-11-05,S005,SKU-174,394
1010193,2023-10-25,2023-11-13,S002,SKU-447,73
1010194,2023-10-09,2023-10-24,S002,SKU-102,388
1010195,2023-10-28,2023-11-07,S001,SKU-524,234
1010196,2023-10-02,2023-10-08,S001,SKU-479,264
1010197,2023-10-10,2023-10-23,S004,SKU-201,137
1010198,2023-10-09,2023-10-21,S002,SKU-491,513
1010199,2023-10-02,2023-10-10,S005,SKU-086,29
1010200,2023-10-04,2023-10-15,S004,SKU-518,259
1010201,2023-10-11,2023-10-19,S003,SKU-549,174
1010202,2023-10-23,2023-11-02,S008,SKU-550,174
1010203,2023-10-21,2023-10-27,S007,SKU-338,37
1010204,2023-10-12,2023-10-28,S006,SKU-497,422
1010205,2023-10-08,2023-10-27,S008,SKU-425,231
1010206,2023-10-07,2023-10-31,S006,SKU-487,65
1010207,2023-10-07,2023-10-21,S002,SKU-338,276
1010208,2023-10-11,2023-10-28,S009,SKU-286,586
1010209,2023-10-26,2023-11-06,S005,SKU-370,65
1010210,2023-10-26,2023-11-10,S006,SKU-121,424
1010211,2023-10-15,2023-10-26,S005,SKU-025,51
1010212,2023-10-07,2023-10-13,S003,SKU-380,194
1010213,2023-10-22,2023-11-07,S010,SKU-191,388
1010214,2023-10-02,2023-10-22,S009,SKU-326,335
1010215,2023-10-04,2023-10-14,S007,SKU-032,42
1010216,2023-10-25,2023-11-09,S010,SKU-304,398
1010217,2023-10-11,2023-10-20,S010,SKU-290,508
1010218,2023-10-19,2023-10-30,S008,SKU-386,376
1010219,2023-10-15,2023-10-25,S008,SKU-579,582
1010220,2023-10-17,2023-10-29,S010,SKU-351,570
1010221,2023-10-02,2023-10-08,S004,SKU-154,441
1010222,2023-10-01,2023-10-11,S010,SKU-363,534
1010223,2023-10-04,2023-10-21,S002,SKU-196,60
1010224,2023-10-12,2023-10-21,S008,SKU-160,521
1010225,2023-10-15,2023-11-03,S009,SKU-004,282
1010226,2023-10-24,2023-11-05,S004,SKU-395,523
1010227,2023-10-04,2023-10-20,S006,SKU-516,132
1010228,2023-10-12,2023-10-17,S004,SKU-234,116
1010229,2023-10-09,2023-10-22,S007,SKU-539,347
1010230,2023-10-28,2023-11-06,S008,SKU-517,223
1010231,2023-10-26,2023-11-05,S002,SKU-025,494
1010232,2023-10-01,2023-10-08,S003,SKU-540,521
1010233,2023-10-21,2023-11-02,S001,SKU-072,586
1010234,2023-10-07,2023-10-29,S002,SKU-547,441
1010235,2023-10-26,2023-11-14,S002,SKU-414,511
1010236,2023-10-15,2023-10-24,S001,SKU-082,115
1010237,2023-10-27,2023-11-14,S009,SKU-222,108
