OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
0910115,2023-09-21,2023-09-30,S001,SKU-302,517
0910116,2023-09-28,2023-10-06,S004,SKU-559,469
0910117,2023-09-28,2023-10-03,S003,SKU-068,393
0910118,2023-09-07,2023-09-23,S009,SKU-424,347
0910119,2023-09-15,2023-09-27,S004,SKU-205,507
0910120,2023-09-16,2023-09-27,S004,SKU-055,399
0910121,2023-09-20,2023-10-01,S004,SKU-494,55
0910122,2023-09-23,2023-10-02,S004,SKU-026,501
0910123,2023-09-10,2023-09-22,S002,SKU-444,559
0910124,2023-09-22,2023-10-05,S005,SKU-074,32
0910125,2023-09-15,2023-09-27,S010,SKU-223,135
0910126,2023-09-14,2023-09-22,S004,SKU-087,304
0910127,2023-09-28,2023-10-14,S009,SKU-463,426
0910128,2023-09-15,2023-10-02,S001,SKU-221,231
0910129,2023-09-23,2023-09-28,S003,SKU-285,560
0910130,2023-09-04,2023-09-14,S001,SKU-520,314
0910131,2023-09-26,2023-10-10,S006,SKU-247,235
0910132,2023-09-04,2023-09-24,S009,SKU-475,168
0910133,2023-09-26,2023-10-05,S007,SKU-597,275
0910134,2023-09-10,2023-09-19,S008,SKU-347,505
0910135,2023-09-20,2023-10-05,S006,SKU-060,222
0910136,2023-09-18,2023-09-27,S001,SKU-089,382
0910137,2023-09-11,2023-09-21,S004,SKU-546,394
0910138,2023-09-20,2023-09-29,S008,SKU-597,322
0910139,2023-09-04,2023-09-12,S007,SKU-294,319
0910140,2023-09-19,2023-09-26,S007,SKU-480,575
0910141,2023-09-05,2023-09-19,S002,SKU-409,236
0910142,2023-09-09,2023-09-13,S001,SKU-525,367
0910143,2023-09-17,2023-09-25,S007,SKU-189,107
0910144,2023-09-07,2023-09-16,S001,SKU-148,62
0910145,2023-09-25,2023-10-04,S004,SKU-344,361
0910146,2023-09-09,2023-09-17,S007,SKU-435,71
0910147,2023-09-21,2023-09-27,S003,SKU-088,190
0910148,2023-09-17,2023-09-28,S005,SKU-127,578
0910149,2023-09-27,2023-10-02,S003,SKU-462,354
0910150,2023-09-14,2023-09-17,S007,SKU-566,316
0910151,2023-09-16,2023-09-24,S003,SKU-037,599
0910152,2023-09-24,2023-10-03,S004,SKU-124,226
0910153,2023-09-07,2023-09-20,S010,SKU-165,422
0910154,2023-09-10,2023-09-19,S001,SKU-272,597
0910155,2023-09-24,2023-10-06,S002,SKU-502,391
0910156,2023-09-07,2023-09-21,S006,SKU-423,481
0910157,2023-09-04,2023-09-07,S003,SKU-455,218
0910158,2023-09-26,2023-10-07,S005,SKU-043,149
0910159,2023-09-26,2023-10-12,S006,SKU-485,67
0910160,2023-09-16,2023-09-27,S008,SKU-009,236
0910161,2023-09-01,2023-09-10,S004,SKU-033,495
0910162,2023-09-07,2023-09-16,S008,SKU-162,196
0910163,2023-09-04,2023-09-14,S004,SKU-474,208
0910164,2023-09-19,2023-10-02,S005,SKU-014,37
0910165,2023-09-04,2023-09-17,S006,SKU-065,110
0910166,2023-09-25,2023-10-04,S008,SKU-138,392
0910167,2023-09-20,2023-09-28,S004,SKU-600,431
0910168,2023-09-26,2023-10-14,S010,SKU-103,407
0910169,2023-09-07,2023-09-19,S002,SKU-418,385
0910170,2023-09-28,2023-10-14,S008,SKU-348,398
0910171,2023-09-24,2023-10-07,S002,SKU-211,509
0910172,2023-09-15,2023-09-20,S003,SKU-565,158
0910173,2023-09-19,2023-09-29,S008,SKU-034,533
0910174,2023-09-16,2023-09-25,S001,SKU-012,64
0910175,2023-09-14,2023-09-28,S001,SKU-581,231
0910176,2023-09-22,2023-10-04,S006,SKU-133,300
0910177,2023-09-28,2023-10-22,S006,SKU-480,409
0910178,2023-09-23,2023-10-05,S005,SKU-121,502
0910179,2023-09-27,2023-10-07,S010,SKU-355,546
0910180,2023-09-22,2023-10-03,S004,SKU-393,312
0910181,2023-09-16,2023-10-03,S009,SKU-489,340
0910182,2023-09-10,2023-09-24,S002,SKU-563,177
0910183,2023-09-03,2023-09-15,S002,SKU-504,105
0910184,2023-09-09,2023-09-17,S004,SKU-024,367
0910185,2023-09-03,2023-09-17,S005,SKU-391,521
0910186,2023-09-09,2023-09-16,S003,SKU-425,82
0910187,2023-09-06,2023-09-12,S003,SKU-436,551
0910188,2023-09-08,2023-09-19,S004,SKU-427,106
0910189,2023-09-22,2023-10-02,S008,SKU-208,354
0910190,2023-09-11,2023-09-17,S003,SKU-550,189
0910191,2023-09-24,2023-10-01,S003,SKU-279,505
0910192,2023-09-10,2023-09-24,S002,SKU-382,38
0910193,2023-09-06,2023-09-15,S008,SKU-535,163
0910194,2023-09-12,2023-09-29,S006,SKU-469,273
0910195,2023-09-06,2023-09-14,S003,SKU-462,299
0910196,2023-09-01,2023-09-12,S005,SKU-408,423
0910197,2023-09-17,2023-10-01,S006,SKU-267,300
0910198,2023-09-12,2023-09-17,S003,SKU-125,568
0910199,2023-09-23,2023-10-08,S006,SKU-296,188
0910200,2023-09-07,2023-09-14,S001,SKU-236,236
0910201,2023-09-13,2023-09-23,S004,SKU-100,241
0910202,2023-09-12,2023-09-23,S010,SKU-401,423
0910203,2023-09-13,2023-09-23,S008,SKU-181,305
0910204,2023-09-07,2023-09-22,S005,SKU-405,335
0910205,2023-09-08,2023-09-19,S008,SKU-177,465
0910206,2023-09-08,2023-09-24,S010,SKU-582,564
0910207,2023-09-11,2023-09-20,S001,SKU-211,406
0910208,2023-09-07,2023-09-19,S010,SKU-272,582
0910209,2023-09-15,2023-09-20,S003,SKU-108,450
0910210,2023-09-01,2023-09-15,S006,SKU-558,262
0910211,2023-09-22,2023-10-06,S010,SKU-469,138
0910212,2023-09-03,2023-09-22,S009,SKU-052,389
0910213,2023-09-01,2023-09-18,S009,SKU-398,406
0910214,2023-09-23,2023-10-04,S010,SKU-595,560
0910215,2023-09-01,2023-09-13,S002,SKU-330,186
0910216,2023-09-05,2023-09-13,S003,SKU-586,374
0910217,2023-09-12,2023-09-18,S001,SKU-367,36
0910218,2023-09-19,2023-10-01,S002,SKU-258,193
0910219,2023-09-15,2023-09-27,S004,SKU-529,411
0910220,2023-09-27,2023-10-13,S006,SKU-294,599
0910221,2023-09-23,2023-10-04,S004,SKU-033,279
0910222,2023-09-20,2023-09-29,S003,SKU-216,53
0910223,2023-09-19,2023-09-29,S007,SKU-217,479
0910224,2023-09-04,2023-09-12,S004,SKU-055,220
0910225,2023-09-08,2023-09-20,S009,SKU-461,456
0910226,2023-09-09,2023-09-23,S008,SKU-335,461
0910227,2023-09-10,2023-09-27,S005,SKU-191,401
0910228,2023-09-21,2023-10-06,S006,SKU-514,132
0910229,2023-09-21,2023-09-25,S007,SKU-129,406
0910230,2023-09-22,2023-09-29,S003,SKU-538,338
0910231,2023-09-16,2023-09-21,S003,SKU-071,531
0910232,2023-09-02,2023-09-16,S006,SKU-379,67
0910233,2023-09-18,2023-09-30,S010,SKU-148,304
0910234,2023-09-21,2023-09-27,S003,SKU-199,247
0910235,2023-09-05,2023-09-22,S009,SKU-469,212
0910236,2023-09-18,2023-09-21,S007,SKU-432,28
0910237,2023-09-07,2023-09-19,S001,SKU-167,82
0910238,2023-09-22,2023-10-04,S010,SKU-334,370
0910239,2023-09-08,2023-09-14,S007,SKU-520,226
0910240,2023-09-15,2023-09-27,S005,SKU-337,508
0910241,2023-09-02,2023-09-13,S010,SKU-348,469
0910242,2023-09-23,2023-10-02,S002,SKU-378,237
0910243,2023-09-14,2023-09-26,S010,SKU-001,193
0910244,2023-09-11,2023-09-21,S010,SKU-282,198
0910245,2023-09-05,2023-09-09,S003,SKU-290,551
0910246,2023-09-12,2023-09-26,S005,SKU-201,505
0910247,2023-09-26,2023-10-02,S004,SKU-408,369
0910248,2023-09-08,2023-09-16,S008,SKU-306,142
0910249,2023-09-23,2023-10-05,S002,SKU-338,425
