OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
0410111,2023-04-01,2023-04-10,S001,SKU-455,573
0410112,2023-04-25,2023-05-03,S007,SKU-348,407
0410113,2023-04-04,2023-04-16,S010,SKU-557,426
0410114,2023-04-12,2023-04-28,S010,SKU-474,135
0410115,2023-04-19,2023-04-29,S001,SKU-170,227
0410116,2023-04-13,2023-04-23,S003,SKU-230,544
0410117,2023-04-24,2023-05-08,S006,SKU-210,517
0410118,2023-04-20,2023-04-29,S004,SKU-125,407
0410119,2023-04-19,2023-04-24,S003,SKU-435,224
0410120,2023-04-19,2023-04-30,S004,SKU-475,109
0410121,2023-04-10,2023-04-23,S002,SKU-290,350
0410122,2023-04-26,2023-05-05,S004,SKU-017,310
0410123,2023-04-08,2023-04-16,S005,SKU-013,456
0410124,2023-04-25,2023-04-29,S007,SKU-054,68
0410125,2023-04-17,2023-04-25,S001,SKU-145,99
0410126,2023-04-04,2023-04-22,S009,SKU-394,72
0410127,2023-04-22,2023-05-11,S006,SKU-144,116
0410128,2023-04-18,2023-04-26,S010,SKU-370,179
0410129,2023-04-18,2023-05-03,S010,SKU-382,507
0410130,2023-04-09,2023-04-11,S003,SKU-082,582
0410131,2023-04-07,2023-04-21,S002,SKU-361,211
0410132,2023-04-23,2023-05-03,S008,SKU-275,321
0410133,2023-04-22,2023-05-11,S008,SKU-298,365
0410134,2023-04-26,2023-05-02,S007,SKU-294,579
0410135,2023-04-17,2023-05-07,S009,SKU-553,200
0410136,2023-04-09,2023-04-14,S004,SKU-178,318
0410137,2023-04-16,2023-04-25,S004,SKU-556,252
0410138,2023-04-07,2023-04-11,S001,SKU-559,314
0410139,2023-04-01,2023-04-15,S002,SKU-358,399
0410140,2023-04-26,2023-05-13,S002,SKU-589,271
0410141,2023-04-25,2023-05-05,S003,SKU-476,290
0410142,2023-04-07,2023-04-23,S007,SKU-534,203
0410143,2023-04-24,2023-05-15,S006,SKU-223,525
0410144,2023-04-27,2023-05-06,S004,SKU-306,243
0410145,2023-04-03,2023-04-21,S004,SKU-217,264
0410146,2023-04-05,2023-04-10,S003,SKU-142,288
0410147,2023-04-26,2023-05-05,S004,SKU-351,34
0410148,2023-04-19,2023-04-30,S010,SKU-416,278
0410149,2023-04-06,2023-04-24,S010,SKU-339,275
0410150,2023-04-13,2023-04-28,S009,SKU-087,204
0410151,2023-04-20,2023-04-29,S008,SKU-323,26
0410152,2023-04-25,2023-05-06,S010,SKU-266,165
0410153,2023-04-24,2023-05-02,S003,SKU-309,387
0410154,2023-04-12,2023-04-27,S005,SKU-412,507
0410155,2023-04-26,2023-05-10,S008,SKU-546,513
0410156,2023-04-14,2023-04-25,S010,SKU-577,418
0410157,2023-04-03,2023-04-16,S004,SKU-537,458
0410158,2023-04-19,2023-05-07,S010,SKU-273,45
0410159,2023-04-15,2023-04-29,S009,SKU-553,469
0410160,2023-04-28,2023-05-12,S010,SKU-023,264
0410161,2023-04-18,2023-04-30,S002,SKU-262,388
0410162,2023-04-12,2023-04-25,S002,SKU-088,175
0410163,2023-04-23,2023-05-11,S009,SKU-400,285
0410164,2023-04-26,2023-05-14,S006,SKU-074,557
0410165,2023-04-27,2023-05-13,S009,SKU-282,65
0410166,2023-04-05,2023-04-20,S002,SKU-517,146
0410167,2023-04-19,2023-05-05,S009,SKU-312,111
0410168,2023-04-18,2023-04-29,S005,SKU-132,391
0410169,2023-04-02,2023-04-09,S003,SKU-560,83
0410170,2023-04-20,2023-04-25,S003,SKU-573,451
0410171,2023-04-18,2023-04-30,S002,SKU-184,357
0410172,2023-04-12,2023-04-27,S004,SKU-211,219
0410173,2023-04-23,2023-05-04,S008,SKU-174,90
0410174,2023-04-13,2023-04-19,S007,SKU-213,271
0410175,2023-04-09,2023-04-18,S008,SKU-179,466
0410176,2023-04-27,2023-05-09,S009,SKU-413,191
0410177,2023-04-28,2023-05-13,S006,SKU-271,204
0410178,2023-04-21,2023-05-04,S007,SKU-291,208
0410179,2023-04-20,2023-05-06,S007,SKU-214,103
0410180,2023-04-12,2023-05-01,S002,SKU-558,416
0410181,2023-04-10,2023-04-24,S001,SKU-586,357
0410182,2023-04-11,2023-04-17,S007,SKU-503,327
0410183,2023-04-21,2023-05-12,S006,SKU-010,559
0410184,2023-04-05,2023-04-21,S002,SKU-137,419
0410185,2023-04-10,2023-04-20,S007,SKU-335,356
0410186,2023-04-18,2023-04-29,S007,SKU-451,320
0410187,2023-04-14,2023-04-21,S003,SKU-313,238
0410188,2023-04-28,2023-05-08,S005,SKU-328,560
0410189,2023-04-18,2023-05-07,S006,SKU-132,116
0410190,2023-04-15,2023-05-01,S008,SKU-361,35
