OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
0310087,2023-03-14,2023-04-01,S006,SKU-471,542
0310088,2023-03-06,2023-03-11,S003,SKU-453,400
0310089,2023-03-19,2023-03-26,S008,SKU-533,287
0310090,2023-03-24,2023-04-04,S008,SKU-220,596
0310091,2023-03-15,2023-03-29,S010,SKU-131,284
0310092,2023-03-17,2023-04-02,S010,SKU-366,283
0310093,2023-03-09,2023-03-24,S009,SKU-149,573
0310094,2023-03-24,2023-04-06,S007,SKU-526,529
0310095,2023-03-12,2023-03-21,S008,SKU-384,412
0310096,2023-03-05,2023-03-20,S004,SKU-441,585
0310097,2023-03-18,2023-03-26,S007,SKU-270,487
0310098,2023-03-07,2023-03-17,S008,SKU-324,65
0310099,2023-03-16,2023-03-26,S001,SKU-531,533
0310100,2023-03-03,2023-03-19,S007,SKU-245,351
0310101,2023-03-08,2023-03-27,S009,SKU-149,177
0310102,2023-03-23,2023-04-09,S009,SKU-267,554
0310103,2023-03-22,2023-03-30,S003,SKU-073,517
0310104,2023-03-22,2023-04-07,S009,SKU-085,131
0310105,2023-03-06,2023-03-11,S003,SKU-104,414
0310106,2023-03-25,2023-04-07,S005,SKU-513,599
0310107,2023-03-12,2023-03-25,S006,SKU-376,538
0310108,2023-03-11,2023-03-17,S003,SKU-475,489
0310109,2023-03-06,2023-03-13,S007,SKU-181,121
0310110,2023-03-20,2023-03-26,S004,SKU-588,214
0310111,2023-03-26,2023-04-03,S003,SKU-020,467
0310112,2023-03-19,2023-04-12,S006,SKU-377,94
0310113,2023-03-19,2023-04-09,S006,SKU-192,522
0310114,2023-03-25,2023-04-07,S010,SKU-471,473
0310115,2023-03-05,2023-03-10,S003,SKU-337,76
0310116,2023-03-22,2023-04-06,S009,SKU-523,49
0310117,2023-03-10,2023-03-14,S001,SKU-206,295
0310118,2023-03-21,2023-04-04,S002,SKU-270,183
0310119,2023-03-03,2023-03-15,S010,SKU-457,572
0310120,2023-03-05,2023-03-17,S001,SKU-120,287
0310121,2023-03-19,2023-03-27,S004,SKU-275,589
0310122,2023-03-18,2023-03-24,S003,SKU-181,47
0310123,2023-03-20,2023-04-11,S009,SKU-316,549
0310124,2023-03-20,2023-03-23,S007,SKU-131,341
0310125,2023-03-13,2023-03-23,S005,SKU-019,186
0310126,2023-03-17,2023-04-01,S002,SKU-285,435
0310127,2023-03-09,2023-03-23,S001,SKU-018,577
0310128,2023-03-15,2023-03-20,S007,SKU-410,222
0310129,2023-03-26,2023-04-08,S002,SKU-147,239
0310130,2023-03-02,2023-03-12,S001,SKU-272,104
0310131,2023-03-03,2023-03-08,S004,SKU-559,482
0310132,2023-03-11,2023-03-19,S004,SKU-597,550
0310133,2023-03-24,2023-04-04,S004,SKU-324,52
0310134,2023-03-04,2023-03-11,S007,SKU-034,194
0310135,2023-03-10,2023-03-27,S006,SKU-240,554
0310136,2023-03-14,2023-03-21,S001,SKU-165,190
0310137,2023-03-23,2023-04-09,S005,SKU-560,107
0310138,2023-03-04,2023-03-13,S007,SKU-416,360
0310139,2023-03-11,2023-04-01,S010,SKU-571,54
0310140,2023-03-17,2023-03-29,S005,SKU-390,134
0310141,2023-03-15,2023-03-20,S004,SKU-563,193
0310142,2023-03-24,2023-03-31,S008,SKU-600,379
0310143,2023-03-16,2023-03-26,S008,SKU-335,412
0310144,2023-03-16,2023-03-28,S006,SKU-287,212
0310145,2023-03-15,2023-03-28,S002,SKU-397,286
0310146,2023-03-15,2023-04-03,S002,SKU-594,362
0310147,2023-03-21,2023-03-31,S001,SKU-243,585
0310148,2023-03-03,2023-03-14,S004,SKU-374,456
0310149,2023-03-28,2023-04-03,S003,SKU-006,143
0310150,2023-03-27,2023-04-06,S007,SKU-105,353
0310151,2023-03-17,2023-03-27,S005,SKU-076,151
0310152,2023-03-04,2023-03-20,S007,SKU-413,220
0310153,2023-03-22,2023-04-05,S006,SKU-314,302
0310154,2023-03-12,2023-03-22,S008,SKU-220,583
0310155,2023-03-04,2023-03-17,S008,SKU-166,469
0310156,2023-03-28,2023-04-09,S010,SKU-268,89
0310157,2023-03-06,2023-03-19,S006,SKU-032,431
0310158,2023-03-05,2023-03-16,S004,SKU-416,528
0310159,2023-03-13,2023-03-19,S007,SKU-300,194
0310160,2023-03-27,2023-04-09,S007,SKU-517,476
0310161,2023-03-04,2023-03-13,S004,SKU-071,455
0310162,2023-03-16,2023-03-25,S010,SKU-239,261
0310163,2023-03-18,2023-04-01,S006,SKU-404,587
0310164,2023-03-11,2023-03-18,S007,SKU-118,495
0310165,2023-03-27,2023-04-02,S003,SKU-211,333
0310166,2023-03-23,2023-04-02,S001,SKU-392,96
0310167,2023-03-08,2023-03-17,S004,SKU-208,567
0310168,2023-03-01,2023-03-08,S003,SKU-537,501
0310169,2023-03-09,2023-03-24,S003,SKU-299,484
0310170,2023-03-04,2023-03-21,S009,SKU-203,327
0310171,2023-03-06,2023-03-20,S002,SKU-334,273
0310172,2023-03-08,2023-03-21,S010,SKU-562,129
0310173,2023-03-24,2023-04-04,S002,SKU-263,122
0310174,2023-03-27,2023-04-09,S007,SKU-495,510
0310175,2023-03-27,2023-04-12,S009,SKU-392,413
0310176,2023-03-03,2023-03-23,S009,SKU-352,127
0310177,2023-03-11,2023-03-20,S007,SKU-221,49
0310178,2023-03-21,2023-03-27,S001,SKU-133,259
0310179,2023-03-25,2023-04-06,S010,SKU-379,562
0310180,2023-03-02,2023-03-05,S007,SKU-472,64
0310181,2023-03-15,2023-03-27,S004,SKU-256,470
0310182,2023-03-27,2023-04-04,S007,SKU-477,454
0310183,2023-03-15,2023-03-20,S003,SKU-453,146
0310184,2023-03-11,2023-03-25,S002,SKU-434,558
0310185,2023-03-04,2023-03-13,S004,SKU-589,144
0310186,2023-03-05,2023-03-11,S008,SKU-551,516
0310187,2023-03-07,2023-03-14,S003,SKU-586,293
0310188,2023-03-14,2023-03-24,S008,SKU-138,62
0310189,2023-03-01,2023-03-23,S002,SKU-317,310
0310190,2023-03-24,2023-04-08,S006,SKU-451,372
0310191,2023-03-01,2023-03-15,S002,SKU-054,160
0310192,2023-03-28,2023-04-11,S010,SKU-121,408
0310193,2023-03-26,2023-04-03,S007,SKU-442,464
0310194,2023-03-07,2023-03-24,S002,SKU-022,141
0310195,2023-03-04,2023-03-13,S004,SKU-386,536
0310196,2023-03-02,2023-03-15,S005,SKU-102,520
0310197,2023-03-25,2023-04-05,S008,SKU-100,283
0310198,2023-03-16,2023-04-02,S002,SKU-508,444
0310199,2023-03-09,2023-03-16,S004,SKU-034,424
0310200,2023-03-04,2023-03-21,S006,SKU-334,330
0310201,2023-03-05,2023-03-08,S003,SKU-293,544
0310202,2023-03-09,2023-03-17,S004,SKU-092,26
0310203,2023-03-26,2023-04-05,S004,SKU-307,420
0310204,2023-03-15,2023-03-30,S006,SKU-156,152
0310205,2023-03-24,2023-04-07,S006,SKU-298,214
0310206,2023-03-01,2023-03-12,S010,SKU-262,390
0310207,2023-03-26,2023-04-06,S008,SKU-079,583
0310208,2023-03-20,2023-04-07,S009,SKU-411,141
0310209,2023-03-05,2023-03-21,S009,SKU-526,511
0310210,2023-03-05,2023-03-14,S004,SKU-024,365
0310211,2023-03-05,2023-03-20,S009,SKU-329,459
0310212,2023-03-12,2023-03-23,S010,SKU-288,374
0310213,2023-03-19,2023-04-04,S009,SKU-355,518
0310214,2023-03-22,2023-04-06,S005,SKU-009,55
0310215,2023-03-16,2023-04-03,S006,SKU-231,196
0310216,2023-03-25,2023-04-11,S009,SKU-053,485
0310217,2023-03-20,2023-03-27,S001,SKU-360,321
0310218,2023-03-26,2023-04-07,S002,SKU-425,570
0310219,2023-03-28,2023-04-06,S007,SKU-104,280
0310220,2023-03-13,2023-03-21,S007,SKU-137,51
0310221,2023-03-18,2023-04-02,S006,SKU-292,347
0310222,2023-03-17,2023-04-03,S001,SKU-345,120
0310223,2023-03-19,2023-04-06,S006,SKU-083,167
0310224,2023-03-14,2023-03-30,S009,SKU-433,25
0310225,2023-03-18,2023-03-24,S007,SKU-503,300
0310226,2023-03-18,2023-03-27,S003,SKU-516,317
0310227,2023-03-02,2023-03-12,S005,SKU-339,418
0310228,2023-03-28,2023-04-05,S005,SKU-038,573
0310229,2023-03-22,2023-04-07,S006,SKU-031,279
0310230,2023-03-27,2023-04-12,S007,SKU-243,264
0310231,2023-03-13,2023-03-28,S009,SKU-403,50
0310232,2023-03-14,2023-03-19,S003,SKU-033,262
0310233,2023-03-17,2023-03-29,S010,SKU-099,182
0310234,2023-03-12,2023-03-27,S006,SKU-280,222
0310235,2023-03-21,2023-04-04,S006,SKU-514,515
0310236,2023-03-21,2023-04-04,S008,SKU-470,375
0310237,2023-03-06,2023-03-21,S004,SKU-343,337
0310238,2023-03-24,2023-04-09,S002,SKU-221,69
0310239,2023-03-08,2023-03-19,S010,SKU-202,77
0310240,2023-03-05,2023-03-11,S007,SKU-012,509
