OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
1210072,2023-12-28,2024-01-09,S001,SKU-373,225
1210073,2023-12-17,2023-12-23,S007,SKU-191,454
1210074,2023-12-16,2023-12-21,S003,SKU-265,322
1210075,2023-12-12,2023-12-26,S002,SKU-099,405
1210076,2023-12-10,2023-12-22,S005,SKU-174,127
1210077,2023-12-02,2023-12-13,S010,SKU-414,444
1210078,2023-12-15,2023-12-22,S004,SKU-367,235
1210079,2023-12-02,2023-12-14,S005,SKU-565,480
1210080,2023-12-27,2024-01-10,S010,SKU-244,433
1210081,2023-12-12,2023-12-21,S007,SKU-532,31
1210082,2023-12-09,2023-12-25,S002,SKU-243,287
1210083,2023-12-12,2023-12-20,S004,SKU-530,429
1210084,2023-12-18,2023-12-31,S002,SKU-109,445
1210085,2023-12-11,2023-12-24,S007,SKU-360,600
1210086,2023-12-24,2024-01-02,S003,SKU-048,26
1210087,2023-12-01,2023-12-12,S001,SKU-421,82
1210088,2023-12-15,2023-12-24,S001,SKU-042,531
1210089,2023-12-10,2023-12-20,S005,SKU-096,37
1210090,2023-12-01,2023-12-12,S010,SKU-547,344
1210091,2023-12-06,2023-12-16,S008,SKU-508,140
1210092,2023-12-21,2023-12-31,S008,SKU-215,490
1210093,2023-12-03,2023-12-10,S007,SKU-235,64
1210094,2023-12-25,2024-01-12,S006,SKU-516,51
1210095,2023-12-26,2024-01-06,S004,SKU-425,500
1210096,2023-12-23,2024-01-04,S006,SKU-487,432
1210097,2023-12-15,2023-12-21,S007,SKU-281,158
1210098,2023-12-26,2024-01-11,S006,SKU-240,529
1210099,2023-12-18,2023-12-27,S003,SKU-586,422
1210100,2023-12-22,2023-12-24,S003,SKU-438,357
1210101,2023-12-20,2023-12-31,S007,SKU-440,410
1210102,2023-12-08,2023-12-22,S006,SKU-201,320
1210103,2023-12-21,2024-01-07,S006,SKU-107,76
1210104,2023-12-25,2023-12-28,S003,SKU-342,214
1210105,2023-12-17,2024-01-01,S010,SKU-126,376
1210106,2023-12-28,2024-01-08,S005,SKU-064,527
1210107,2023-12-04,2023-12-13,S007,SKU-234,300
1210108,2023-12-25,2024-01-05,S005,SKU-555,32
1210109,2023-12-16,2024-01-02,S006,SKU-538,242
1210110,2023-12-19,2023-12-29,S008,SKU-041,493
1210111,2023-12-21,2024-01-02,S010,SKU-394,25
1210112,2023-12-03,2023-12-14,S010,SKU-525,278
1210113,2023-12-04,2023-12-21,S006,SKU-399,27
1210114,2023-12-13,2023-12-23,S005,SKU-099,471
1210115,2023-12-13,2023-12-19,S007,SKU-303,378
1210116,2023-12-01,2023-12-17,S002,SKU-460,585
1210117,2023-12-02,2023-12-11,S004,SKU-303,98
1210118,2023-12-20,2023-12-28,S003,SKU-413,97
1210119,2023-12-06,2023-12-16,S004,SKU-530,28
1210120,2023-12-09,2023-12-24,S005,SKU-035,226
1210121,2023-12-06,2023-12-19,S002,SKU-121,598
1210122,2023-12-06,2023-12-13,S001,SKU-154,190
1210123,2023-12-07,2023-12-12,S001,SKU-562,366
1210124,2023-12-14,2023-12-26,S010,SKU-090,441
1210125,2023-12-21,2023-12-23,S003,SKU-556,467
1210126,2023-12-07,2023-12-24,S009,SKU-118,591
1210127,2023-12-23,2023-12-29,S001,SKU-457,55
1210128,2023-12-14,2023-12-28,S002,SKU-393,246
1210129,2023-12-04,2023-12-18,S010,SKU-125,266
1210130,2023-12-09,2023-12-19,S007,SKU-298,567
1210131,2023-12-24,2024-01-01,S004,SKU-066,459
1210132,2023-12-11,2023-12-24,S007,SKU-181,567
1210133,2023-12-08,2023-12-24,S009,SKU-108,530
1210134,2023-12-22,2023-12-30,S007,SKU-446,324
1210135,2023-12-11,2023-12-16,S001,SKU-510,567
1210136,2023-12-21,2023-12-28,S007,SKU-547,324
1210137,2023-12-21,2024-01-09,S009,SKU-190,180
1210138,2023-12-11,2023-12-23,S005,SKU-090,310
1210139,2023-12-28,2024-01-01,S003,SKU-134,182
1210140,2023-12-07,2023-12-12,S003,SKU-400,263
1210141,2023-12-10,2023-12-17,S005,SKU-285,559
1210142,2023-12-04,2023-12-08,S001,SKU-418,550
1210143,2023-12-16,2023-12-24,S004,SKU-198,31
1210144,2023-12-01,2023-12-25,S006,SKU-135,457
1210145,2023-12-17,2023-12-30,S002,SKU-111,498
1210146,2023-12-11,2023-12-18,S001,SKU-186,83
1210147,2023-12-16,2023-12-21,S003,SKU-564,296
1210148,2023-12-08,2023-12-22,S006,SKU-589,204
1210149,2023-12-17,2023-12-24,S004,SKU-209,157
1210150,2023-12-13,2023-12-23,S003,SKU-562,207
1210151,2023-12-16,2023-12-23,S001,SKU-272,411
1210152,2023-12-27,2024-01-12,S007,SKU-133,531
1210153,2023-12-15,2023-12-30,S006,SKU-134,380
1210154,2023-12-02,2023-12-08,S007,SKU-288,291
1210155,2023-12-04,2023-12-16,S004,SKU-097,391
1210156,2023-12-14,2023-12-25,S001,SKU-591,550
1210157,2023-12-09,2023-12-15,S003,SKU-077,413
1210158,2023-12-08,2023-12-16,S001,SKU-110,108
1210159,2023-12-17,2023-12-20,S003,SKU-191,306
1210160,2023-12-23,2024-01-01,S007,SKU-277,85
1210161,2023-12-25,2024-01-09,S002,SKU-150,131
1210162,2023-12-26,2024-01-07,S010,SKU-431,174
1210163,2023-12-18,2024-01-01,S001,SKU-237,382
1210164,2023-12-16,2023-12-22,S001,SKU-008,182
1210165,2023-12-24,2024-01-06,S002,SKU-174,332
1210166,2023-12-05,2023-12-14,S002,SKU-552,462
1210167,2023-12-13,2023-12-29,S009,SKU-381,197
1210168,2023-12-16,2023-12-31,S009,SKU-407,515
1210169,2023-12-22,2024-01-04,S002,SKU-001,57
1210170,2023-12-27,2024-01-10,S006,SKU-318,555
1210171,2023-12-26,2024-01-13,S009,SKU-229,332
1210172,2023-12-15,2023-12-25,S005,SKU-136,470
1210173,2023-12-22,2023-12-28,S001,SKU-359,272
1210174,2023-12-09,2023-12-18,S010,SKU-453,480
1210175,2023-12-08,2023-12-23,S004,SKU-008,254
1210176,2023-12-16,2023-12-24,S004,SKU-057,148
1210177,2023-12-13,2023-12-21,S001,SKU-500,106
1210178,2023-12-19,2023-12-23,S003,SKU-206,81
1210179,2023-12-17,2023-12-31,S009,SKU-379,67
1210180,2023-12-20,2024-01-01,S003,SKU-224,341
1210181,2023-12-26,2024-01-06,S005,SKU-599,573
1210182,2023-12-07,2023-12-19,S003,SKU-193,81
1210183,2023-12-27,2024-01-07,S001,SKU-334,448
1210184,2023-12-27,2024-01-10,S010,SKU-453,319
1210185,2023-12-05,2023-12-17,S005,SKU-320,127
1210186,2023-12-25,2024-01-09,S010,SKU-230,36
1210187,2023-12-27,2024-01-03,S003,SKU-274,542
1210188,2023-12-06,2023-12-19,S008,SKU-565,215
1210189,2023-12-20,2023-12-31,S006,SKU-077,223
1210190,2023-12-24,2024-01-08,S005,SKU-526,40
1210191,2023-12-24,2023-12-29,S003,SKU-141,284
1210192,2023-12-08,2023-12-23,S006,SKU-054,102
1210193,2023-12-27,2024-01-09,S007,SKU-163,460
1210194,2023-12-23,2023-12-31,S001,SKU-321,219
1210195,2023-12-06,2023-12-20,S006,SKU-165,191
1210196,2023-12-09,2023-12-15,S003,SKU-236,361
1210197,2023-12-12,2023-12-26,S006,SKU-386,348
1210198,2023-12-04,2023-12-15,S008,SKU-154,392
1210199,2023-12-03,2023-12-17,S006,SKU-204,544
1210200,2023-12-10,2023-12-27,S009,SKU-294,106
1210201,2023-12-16,2023-12-27,S001,SKU-562,509
1210202,2023-12-10,2023-12-21,S005,SKU-493,66
1210203,2023-12-24,2024-01-09,S008,SKU-425,55
1210204,2023-12-19,2024-01-02,S009,SKU-239,298
1210205,2023-12-10,2023-12-24,S008,SKU-498,539
1210206,2023-12-12,2023-12-23,S008,SKU-527,282
1210207,2023-12-26,2024-01-08,S002,SKU-371,153
1210208,2023-12-10,2023-12-17,S007,SKU-405,190
1210209,2023-12-16,2023-12-21,S007,SKU-090,375
1210210,2023-12-06,2023-12-20,S002,SKU-505,549
1210211,2023-12-17,2023-12-27,S005,SKU-015,279
1210212,2023-12-27,2024-01-15,S006,SKU-122,162
1210213,2023-12-24,2024-01-01,S004,SKU-341,76
1210214,2023-12-13,2023-12-26,S010,SKU-555,317
1210215,2023-12-08,2023-12-21,S005,SKU-128,278
1210216,2023-12-16,2024-01-02,S006,SKU-573,209
1210217,2023-12-03,2023-12-10,S001,SKU-342,442
1210218,2023-12-22,2023-12-29,S003,SKU-279,555
1210219,2023-12-16,2023-12-26,S005,SKU-477,48
1210220,2023-12-10,2023-12-21,S007,SKU-099,22
1210221,2023-12-05,2023-12-24,S002,SKU-264,203
1210222,2023-12-13,2023-12-22,S004,SKU-467,36
1210223,2023-12-21,2024-01-03,S002,SKU-455,99
1210224,2023-12-04,2023-12-19,S009,SKU-495,572
1210225,2023-12-12,2023-12-30,S009,SKU-111,400
1210226,2023-12-26,2024-01-02,S007,SKU-283,248
1210227,2023-12-09,2023-12-18,S004,SKU-479,375
1210228,2023-12-06,2023-12-17,S004,SKU-356,306
1210229,2023-12-23,2024-01-04,S005,SKU-388,453
