OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
0510034,2023-05-05,2023-05-18,S004,SKU-359,501
0510035,2023-05-26,2023-06-10,S009,SKU-462,50
0510036,2023-05-15,2023-05-28,S002,SKU-459,419
0510037,2023-05-08,2023-05-25,S009,SKU-465,446
0510038,2023-05-06,2023-05-16,S002,SKU-596,197
0510039,2023-05-25,2023-06-08,S009,SKU-475,247
0510040,2023-05-01,2023-05-12,S001,SKU-127,296
0510041,2023-05-07,2023-05-18,S007,SKU-567,368
0510042,2023-05-21,2023-06-01,S005,SKU-024,374
0510043,2023-05-28,2023-06-02,S007,SKU-056,382
0510044,2023-05-03,2023-05-14,S005,SKU-545,318
0510045,2023-05-07,2023-05-19,S005,SKU-498,363
0510046,2023-05-25,2023-06-08,S006,SKU-533,481
0510047,2023-05-27,2023-06-07,S001,SKU-109,578
0510048,2023-05-28,2023-06-10,S002,SKU-268,53
0510049,2023-05-11,2023-05-24,S007,SKU-185,470
0510050,2023-05-24,2023-06-02,S003,SKU-033,461
0510051,2023-05-22,2023-05-30,S004,SKU-415,32
0510052,2023-05-23,2023-06-08,S006,SKU-466,250
0510053,2023-05-05,2023-05-19,S009,SKU-069,262
0510054,2023-05-25,2023-06-05,S008,SKU-513,457
0510055,2023-05-22,2023-06-01,S005,SKU-583,507
0510056,2023-05-28,2023-06-10,S010,SKU-031,542
0510057,2023-05-28,2023-06-06,S008,SKU-556,488
0510058,2023-05-13,2023-05-22,S007,SKU-377,516
0510059,2023-05-06,2023-05-14,S008,SKU-268,108
0510060,2023-05-16,2023-05-19,S003,SKU-514,332
0510061,2023-05-14,2023-05-27,S005,SKU-091,266
0510062,2023-05-12,2023-05-23,S010,SKU-319,532
0510063,2023-05-26,2023-06-11,S009,SKU-069,446
0510064,2023-05-22,2023-06-04,S010,SKU-419,61
0510065,2023-05-15,2023-05-29,S010,SKU-230,384
0510066,2023-05-11,2023-05-13,S003,SKU-337,256
0510067,2023-05-26,2023-06-05,S004,SKU-571,562
0510068,2023-05-15,2023-05-30,S009,SKU-137,180
0510069,2023-05-22,2023-05-31,S010,SKU-286,593
0510070,2023-05-13,2023-05-25,S004,SKU-479,306
0510071,2023-05-15,2023-05-23,S007,SKU-235,257
0510072,2023-05-03,2023-05-15,S005,SKU-350,253
0510073,2023-05-19,2023-05-25,S003,SKU-277,437
0510074,2023-05-13,2023-05-24,S010,SKU-023,462
0510075,2023-05-08,2023-05-16,S004,SKU-023,165
0510076,2023-05-26,2023-06-13,S006,SKU-586,81
0510077,2023-05-25,2023-06-10,S007,SKU-248,432
0510078,2023-05-15,2023-05-23,S004,SKU-317,312
0510079,2023-05-07,2023-05-21,S002,SKU-534,33
0510080,2023-05-05,2023-05-19,S008,SKU-406,379
0510081,2023-05-21,2023-06-06,S008,SKU-567,195
0510082,2023-05-11,2023-05-18,S004,SKU-124,322
0510083,2023-05-01,2023-05-08,S003,SKU-024,51
0510084,2023-05-20,2023-06-01,S009,SKU-128,581
0510085,2023-05-08,2023-05-19,S010,SKU-007,561
0510086,2023-05-20,2023-06-03,S005,SKU-223,63
0510087,2023-05-16,2023-06-01,S002,SKU-075,185
0510088,2023-05-06,2023-05-21,S009,SKU-475,210
0510089,2023-05-22,2023-05-27,S003,SKU-177,458
0510090,2023-05-10,2023-05-18,S004,SKU-359,400
0510091,2023-05-06,2023-05-18,S004,SKU-440,143
0510092,2023-05-12,2023-05-25,S005,SKU-289,599
0510093,2023-05-04,2023-05-10,S003,SKU-355,81
0510094,2023-05-20,2023-05-27,S003,SKU-386,109
0510095,2023-05-10,2023-05-16,S003,SKU-512,489
0510096,2023-05-05,2023-05-20,S006,SKU-364,389
0510097,2023-05-23,2023-06-04,S002,SKU-249,263
0510098,2023-05-20,2023-05-27,S007,SKU-310,105
0510099,2023-05-17,2023-05-31,S010,SKU-579,36
0510100,2023-05-02,2023-05-08,S007,SKU-497,581
0510101,2023-05-21,2023-06-04,S002,SKU-508,394
0510102,2023-05-25,2023-06-09,S009,SKU-484,452
0510103,2023-05-06,2023-05-21,S010,SKU-173,412
0510104,2023-05-16,2023-05-22,S003,SKU-495,343
0510105,2023-05-16,2023-05-24,S003,SKU-593,148
0510106,2023-05-13,2023-05-23,S001,SKU-225,41
0510107,2023-05-09,2023-05-18,S005,SKU-425,63
0510108,2023-05-28,2023-06-09,S001,SKU-384,498
0510109,2023-05-12,2023-05-17,S004,SKU-192,278
0510110,2023-05-12,2023-05-17,S004,SKU-600,562
0510111,2023-05-06,2023-05-11,S003,SKU-428,175
0510112,2023-05-02,2023-05-13,S001,SKU-048,555
0510113,2023-05-16,2023-05-22,S007,SKU-592,25
0510114,2023-05-28,2023-06-04,S008,SKU-586,144
0510115,2023-05-03,2023-05-12,S003,SKU-143,54
0510116,2023-05-08,2023-05-18,S002,SKU-468,569
0510117,2023-05-16,2023-05-27,S008,SKU-044,179
0510118,2023-05-06,2023-05-20,S006,SKU-084,375
0510119,2023-05-13,2023-05-28,S009,SKU-432,121
0510120,2023-05-23,2023-06-07,S009,SKU-441,291
0510121,2023-05-28,2023-06-05,S004,SKU-568,218
0510122,2023-05-19,2023-05-31,S008,SKU-378,455
0510123,2023-05-04,2023-05-16,S010,SKU-011,188
0510124,2023-05-04,2023-05-10,S007,SKU-591,241
0510125,2023-05-06,2023-05-18,S005,SKU-311,55
0510126,2023-05-26,2023-06-11,S002,SKU-049,430
0510127,2023-05-16,2023-05-28,S002,SKU-132,516
0510128,2023-05-20,2023-06-04,S002,SKU-357,276
0510129,2023-05-08,2023-05-24,S009,SKU-128,103
0510130,2023-05-11,2023-05-21,S003,SKU-577,43
0510131,2023-05-14,2023-05-19,S003,SKU-104,138
0510132,2023-05-28,2023-06-03,S001,SKU-214,186
0510133,2023-05-27,2023-06-11,S009,SKU-208,300
0510134,2023-05-19,2023-06-01,S005,SKU-451,197
0510135,2023-05-15,2023-05-22,S004,SKU-559,123
0510136,2023-05-28,2023-06-11,S006,SKU-539,246
0510137,2023-05-26,2023-06-06,S004,SKU-597,462
0510138,2023-05-20,2023-05-30,S005,SKU-140,174
0510139,2023-05-13,2023-05-22,S007,SKU-445,168
0510140,2023-05-07,2023-05-11,S007,SKU-046,183
0510141,2023-05-27,2023-06-06,S008,SKU-514,91
0510142,2023-05-13,2023-05-24,S010,SKU-083,238
0510143,2023-05-27,2023-06-04,S001,SKU-565,39
0510144,2023-05-04,2023-05-17,S002,SKU-351,101
0510145,2023-05-22,2023-06-05,S006,SKU-036,300
0510146,2023-05-17,2023-06-02,S009,SKU-162,54
0510147,2023-05-07,2023-05-19,S008,SKU-397,307
0510148,2023-05-13,2023-05-23,S008,SKU-401,35
0510149,2023-05-03,2023-05-08,S004,SKU-213,68
0510150,2023-05-11,2023-05-20,S008,SKU-283,81
0510151,2023-05-14,2023-06-03,S009,SKU-343,595
0510152,2023-05-06,2023-05-13,S001,SKU-017,584
0510153,2023-05-17,2023-05-25,S003,SKU-417,431
0510154,2023-05-04,2023-05-19,S010,SKU-116,96
0510155,2023-05-20,2023-06-02,S002,SKU-421,177
0510156,2023-05-22,2023-06-02,S004,SKU-323,54
0510157,2023-05-23,2023-06-01,S007,SKU-308,173
0510158,2023-05-24,2023-06-06,S006,SKU-159,315
0510159,2023-05-23,2023-05-28,S007,SKU-142,209
0510160,2023-05-10,2023-05-16,S007,SKU-094,410
0510161,2023-05-26,2023-06-05,S001,SKU-503,183
0510162,2023-05-21,2023-06-02,S009,SKU-479,404
0510163,2023-05-04,2023-05-17,S010,SKU-078,438
0510164,2023-05-17,2023-05-29,S002,SKU-357,533
0510165,2023-05-21,2023-05-27,S003,SKU-354,325
0510166,2023-05-06,2023-05-18,S006,SKU-130,128
0510167,2023-05-16,2023-05-31,S009,SKU-038,222
0510168,2023-05-17,2023-05-26,S008,SKU-322,471
0510169,2023-05-11,2023-05-26,S005,SKU-593,457
0510170,2023-05-27,2023-06-07,S001,SKU-466,97
0510171,2023-05-02,2023-05-08,S003,SKU-017,583
0510172,2023-05-10,2023-05-20,S002,SKU-451,527
0510173,2023-05-17,2023-05-29,S002,SKU-388,198
0510174,2023-05-06,2023-05-15,S004,SKU-066,237
0510175,2023-05-14,2023-05-24,S005,SKU-419,353
0510176,2023-05-21,2023-05-28,S001,SKU-112,414
0510177,2023-05-04,2023-05-16,S003,SKU-532,154
0510178,2023-05-16,2023-05-24,S010,SKU-540,177
0510179,2023-05-07,2023-05-29,S009,SKU-162,85
0510180,2023-05-13,2023-05-25,S010,SKU-464,199
0510181,2023-05-12,2023-05-29,S009,SKU-088,401
0510182,2023-05-11,2023-05-23,S002,SKU-020,503
0510183,2023-05-01,2023-05-10,S010,SKU-518,589
0510184,2023-05-16,2023-05-27,S004,SKU-389,198
0510185,2023-05-18,2023-05-27,S008,SKU-384,194
0510186,2023-05-18,2023-05-24,S007,SKU-529,529
0510187,2023-05-12,2023-05-23,S004,SKU-264,340
0510188,2023-05-12,2023-05-29,S001,SKU-473,101
0510189,2023-05-21,2023-06-02,S010,SKU-215,316
0510190,2023-05-24,2023-06-08,S010,SKU-479,137
0510191,2023-05-01,2023-05-12,S010,SKU-025,339
0510192,2023-05-01,2023-05-17,S002,SKU-401,281
0510193,2023-05-22,2023-06-04,S007,SKU-111,325
0510194,2023-05-28,2023-06-02,S003,SKU-190,342
0510195,2023-05-12,2023-05-27,S009,SKU-555,105
0510196,2023-05-26,2023-06-05,S001,SKU-259,209
0510197,2023-05-16,2023-05-27,S008,SKU-465,403
0510198,2023-05-19,2023-06-04,S008,SKU-280,491
0510199,2023-05-03,2023-05-12,S008,SKU-498,374
0510200,2023-05-26,2023-06-07,S010,SKU-135,227
0510201,2023-05-05,2023-05-11,S003,SKU-213,162
0510202,2023-05-10,2023-05-21,S008,SKU-042,512
0510203,2023-05-24,2023-06-07,S001,SKU-051,472
