OrderID,OrderDate,DeliveryDate,SupplierID,SKU,Quantity
0610103,2023-06-08,2023-06-17,S001,SKU-049,211
0610104,2023-06-24,2023-07-04,S005,SKU-159,552
0610105,2023-06-18,2023-07-01,S004,SKU-218,231
0610106,2023-06-21,2023-06-30,S005,SKU-443,221
0610107,2023-06-07,2023-06-24,S005,SKU-401,421
0610108,2023-06-26,2023-07-11,S004,SKU-578,339
0610109,2023-06-16,2023-06-27,S010,SKU-485,74
0610110,2023-06-25,2023-07-10,S005,SKU-455,596
0610111,2023-06-03,2023-06-11,S007,SKU-015,466
0610112,2023-06-16,2023-06-29,S004,SKU-479,76
0610113,2023-06-08,2023-06-17,S008,SKU-379,495
0610114,2023-06-02,2023-06-09,S003,SKU-322,169
0610115,2023-06-10,2023-06-25,S005,SKU-184,354
0610116,2023-06-12,2023-06-28,S009,SKU-297,26
0610117,2023-06-13,2023-06-22,S001,SKU-180,589
0610118,2023-06-05,2023-06-16,S005,SKU-104,60
0610119,2023-06-02,2023-06-13,S006,SKU-216,149
0610120,2023-06-09,2023-06-28,S006,SKU-428,577
0610121,2023-06-11,2023-06-26,S006,SKU-424,68
0610122,2023-06-23,2023-07-05,S009,SKU-235,122
0610123,2023-06-23,2023-07-03,S004,SKU-443,371
0610124,2023-06-09,2023-06-20,S010,SKU-279,503
0610125,2023-06-19,2023-07-05,S002,SKU-205,236
0610126,2023-06-09,2023-06-24,S006,SKU-110,90
0610127,2023-06-12,2023-06-19,S003,SKU-320,229
0610128,2023-06-14,2023-07-01,S006,SKU-198,26
0610129,2023-06-15,2023-06-22,S001,SKU-274,160
0610130,2023-06-19,2023-06-29,S008,SKU-400,197
0610131,2023-06-24,2023-07-13,S009,SKU-425,354
0610132,2023-06-13,2023-06-24,S005,SKU-499,251
0610133,2023-06-26,2023-07-10,S006,SKU-248,344
0610134,2023-06-17,2023-07-02,S009,SKU-151,321
0610135,2023-06-07,2023-06-22,S006,SKU-410,301
0610136,2023-06-25,2023-07-04,S004,SKU-485,380
0610137,2023-06-11,2023-06-18,S001,SKU-442,537
0610138,2023-06-05,2023-06-20,S003,SKU-553,494
0610139,2023-06-26,2023-07-05,S004,SKU-336,261
0610140,2023-06-14,2023-06-24,S001,SKU-256,163
0610141,2023-06-24,2023-07-04,S005,SKU-013,516
0610142,2023-06-19,2023-06-29,S005,SKU-052,358
0610143,2023-06-26,2023-07-11,S009,SKU-271,591
0610144,2023-06-03,2023-06-17,S006,SKU-354,357
0610145,2023-06-25,2023-07-01,S007,SKU-396,396
0610146,2023-06-26,2023-07-10,S002,SKU-009,235
0610147,2023-06-06,2023-06-18,S005,SKU-504,33
0610148,2023-06-10,2023-06-16,S007,SKU-303,600
0610149,2023-06-02,2023-06-11,S005,SKU-510,217
0610150,2023-06-26,2023-07-02,S007,SKU-428,541
0610151,2023-06-03,2023-06-09,S007,SKU-373,576
0610152,2023-06-20,2023-06-28,S007,SKU-550,531
0610153,2023-06-27,2023-07-05,S010,SKU-477,375
0610154,2023-06-19,2023-06-26,S001,SKU-545,170
0610155,2023-06-25,2023-07-10,S006,SKU-427,343
0610156,2023-06-18,2023-07-06,S010,SKU-497,511
0610157,2023-06-28,2023-07-02,S003,SKU-288,519
0610158,2023-06-02,2023-06-12,S005,SKU-005,591
0610159,2023-06-07,2023-06-24,S009,SKU-491,110
0610160,2023-06-16,2023-07-03,S006,SKU-184,249
0610161,2023-06-02,2023-06-18,S006,SKU-140,508
0610162,2023-06-27,2023-07-12,S009,SKU-273,216
0610163,2023-06-27,2023-07-11,S009,SKU-488,139
0610164,2023-06-13,2023-06-30,S006,SKU-281,425
0610165,2023-06-06,2023-06-16,S008,SKU-373,231
0610166,2023-06-04,2023-06-18,S006,SKU-262,47
0610167,2023-06-25,2023-07-03,S003,SKU-236,294
0610168,2023-06-01,2023-06-14,S010,SKU-404,314
0610169,2023-06-20,2023-06-29,S001,SKU-544,580
0610170,2023-06-26,2023-07-06,S001,SKU-040,331
0610171,2023-06-16,2023-06-27,S004,SKU-011,441
0610172,2023-06-28,2023-07-12,S001,SKU-119,552
0610173,2023-06-10,2023-06-21,S010,SKU-055,219
0610174,2023-06-22,2023-07-05,S010,SKU-466,262
0610175,2023-06-28,2023-07-13,S006,SKU-197,299
0610176,2023-06-23,2023-06-28,S004,SKU-313,495
0610177,2023-06-16,2023-06-27,S007,SKU-141,183
0610178,2023-06-14,2023-06-24,S008,SKU-019,367
0610179,2023-06-21,2023-06-26,S007,SKU-504,447
0610180,2023-06-13,2023-06-15,S003,SKU-077,70
0610181,2023-06-22,2023-07-11,S002,SKU-028,56
0610182,2023-06-07,2023-06-22,S009,SKU-024,155
0610183,2023-06-10,2023-06-18,S004,SKU-422,326
0610184,2023-06-06,2023-06-08,S003,SKU-395,533
0610185,2023-06-09,2023-06-19,S008,SKU-553,121
0610186,2023-06-12,2023-06-27,S002,SKU-007,212
0610187,2023-06-01,2023-06-11,S001,SKU-449,256
0610188,2023-06-02,2023-06-14,S003,SKU-443,344
0610189,2023-06-16,2023-07-01,S009,SKU-130,346
0610190,2023-06-10,2023-06-22,S010,SKU-346,495
0610191,2023-06-02,2023-06-12,S007,SKU-481,136
0610192,2023-06-15,2023-06-20,S003,SKU-398,85
0610193,2023-06-07,2023-06-13,S003,SKU-259,486
0610194,2023-06-02,2023-06-14,S002,SKU-087,37
0610195,2023-06-16,2023-07-04,S006,SKU-410,140
0610196,2023-06-10,2023-06-16,S007,SKU-449,231
0610197,2023-06-15,2023-06-30,S009,SKU-095,216
0610198,2023-06-24,2023-06-26,S003,SKU-197,376
0610199,2023-06-21,2023-07-16,S009,SKU-032,187
0610200,2023-06-06,2023-06-21,S009,SKU-317,391
0610201,2023-06-19,2023-07-05,S009,SKU-586,354
0610202,2023-06-04,2023-06-19,S006,SKU-246,194
0610203,2023-06-15,2023-06-23,S004,SKU-548,420
0610204,2023-06-10,2023-06-17,S001,SKU-324,147
0610205,2023-06-07,2023-06-21,S002,SKU-536,123
0610206,2023-06-05,2023-06-17,S005,SKU-105,266
0610207,2023-06-28,2023-07-16,S009,SKU-313,340
0610208,2023-06-24,2023-07-01,S007,SKU-389,76
0610209,2023-06-11,2023-07-02,S006,SKU-299,41
0610210,2023-06-02,2023-06-15,S004,SKU-477,68
0610211,2023-06-05,2023-06-15,S007,SKU-141,241
0610212,2023-06-28,2023-07-09,S010,SKU-059,224
0610213,2023-06-13,2023-06-20,S003,SKU-212,576
0610214,2023-06-27,2023-07-14,S006,SKU-302,178
0610215,2023-06-12,2023-06-24,S010,SKU-593,20
0610216,2023-06-15,2023-07-06,S006,SKU-126,135
0610217,2023-06-04,2023-06-19,S006,SKU-341,255
0610218,2023-06-01,2023-06-11,S008,SKU-546,255
0610219,2023-06-04,2023-06-14,S003,SKU-400,177
0610220,2023-06-24,2023-07-09,S006,SKU-312,288
0610221,2023-06-11,2023-06-27,S009,SKU-010,233
0610222,2023-06-18,2023-07-04,S009,SKU-579,564
0610223,2023-06-12,2023-06-27,S010,SKU-387,175
0610224,2023-06-14,2023-06-21,S007,SKU-033,60
0610225,2023-06-06,2023-06-12,S007,SKU-149,38
0610226,2023-06-05,2023-06-18,S004,SKU-388,110
0610227,2023-06-28,2023-07-13,S010,SKU-558,337
0610228,2023-06-08,2023-06-15,S003,SKU-506,145
0610229,2023-06-26,2023-07-02,S007,SKU-127,422
0610230,2023-06-03,2023-06-10,S007,SKU-204,368
0610231,2023-06-21,2023-06-27,S001,SKU-153,305
0610232,2023-06-06,2023-06-15,S008,SKU-468,415
0610233,2023-06-14,2023-06-24,S007,SKU-214,315
0610234,2023-06-05,2023-06-15,S002,SKU-310,226
0610235,2023-06-07,2023-06-15,S001,SKU-248,41
0610236,2023-06-14,2023-06-26,S001,SKU-557,182
0610237,2023-06-25,2023-07-09,S001,SKU-162,416
0610238,2023-06-20,2023-06-29,S010,SKU-093,512
0610239,2023-06-10,2023-06-20,S008,SKU-061,467
0610240,2023-06-17,2023-07-01,S009,SKU-005,550
0610241,2023-06-12,2023-06-24,S001,SKU-576,571
0610242,2023-06-21,2023-07-02,S006,SKU-044,110
0610243,2023-06-07,2023-06-21,S001,SKU-143,84
0610244,2023-06-18,2023-06-29,S010,SKU-023,402
0610245,2023-06-13,2023-06-30,S009,SKU-384,363
0610246,2023-06-22,2023-07-01,S007,SKU-591,304
